PDIV_ID,year,cropwaterDemand_inch,cropwaterDem
6057,2017,12.5,317.5
6062,2017,12.5,317.5
60622,2017,12.5,317.5
60762,2017,12.5,317.5
6078,2017,12.5,317.5
60810,2017,12.5,317.5
6102,2017,12.5,317.5
612,2017,12.5,317.5
6121,2017,12.5,317.5
61283,2017,12.5,317.5
61297,2017,12.5,317.5
6134,2017,12.5,317.5
61523,2017,12.5,317.5
6169,2017,12.5,317.5
6170,2017,12.5,317.5
6182,2017,12.5,317.5
61878,2017,12.5,317.5
61879,2017,12.5,317.5
6189,2017,12.5,317.5
619,2017,12.5,317.5
61987,2017,12.5,317.5
61988,2017,12.5,317.5
61992,2017,12.5,317.5
6200,2017,12.5,317.5
6209,2017,12.5,317.5
62105,2017,12.5,317.5
62109,2017,12.5,317.5
62110,2017,12.5,317.5
62120,2017,12.5,317.5
62393,2017,12.5,317.5
62413,2017,12.5,317.5
6267,2017,12.5,317.5
6277,2017,12.5,317.5
63001,2017,12.5,317.5
63067,2017,12.5,317.5
63090,2017,12.5,317.5
63091,2017,12.5,317.5
6334,2017,12.5,317.5
63399,2017,12.5,317.5
6349,2017,12.5,317.5
6360,2017,12.5,317.5
63608,2017,12.5,317.5
63711,2017,12.5,317.5
63719,2017,12.5,317.5
63744,2017,12.5,317.5
63823,2017,12.5,317.5
63887,2017,12.5,317.5
640,2017,12.5,317.5
64003,2017,12.5,317.5
6435,2017,12.5,317.5
6441,2017,12.5,317.5
6454,2017,12.5,317.5
64639,2017,12.5,317.5
6464,2017,12.5,317.5
6469,2017,12.5,317.5
64752,2017,12.5,317.5
64777,2017,12.5,317.5
64844,2017,12.5,317.5
6492,2017,12.5,317.5
64996,2017,12.5,317.5
6509,2017,12.5,317.5
65385,2017,12.5,317.5
65420,2017,12.5,317.5
6567,2017,12.5,317.5
6594,2017,12.5,317.5
660,2017,12.5,317.5
66118,2017,12.5,317.5
66196,2017,12.5,317.5
66302,2017,12.5,317.5
6631,2017,12.5,317.5
66335,2017,12.5,317.5
66406,2017,12.5,317.5
6643,2017,12.5,317.5
66477,2017,12.5,317.5
6649,2017,12.5,317.5
6652,2017,12.5,317.5
66535,2017,12.5,317.5
6666,2017,12.5,317.5
66776,2017,12.5,317.5
66777,2017,12.5,317.5
6684,2017,12.5,317.5
66884,2017,12.5,317.5
66891,2017,12.5,317.5
669,2017,12.5,317.5
6692,2017,12.5,317.5
66955,2017,12.5,317.5
670,2017,12.5,317.5
67068,2017,12.5,317.5
6715,2017,12.5,317.5
67193,2017,12.5,317.5
67354,2017,12.5,317.5
674,2017,12.5,317.5
67407,2017,12.5,317.5
67688,2017,12.5,317.5
67689,2017,12.5,317.5
67723,2017,12.5,317.5
67761,2017,12.5,317.5
67768,2017,12.5,317.5
67807,2017,12.5,317.5
67863,2017,12.5,317.5
6806,2017,12.5,317.5
6812,2017,12.5,317.5
68181,2017,12.5,317.5
68231,2017,12.5,317.5
6829,2017,12.5,317.5
6830,2017,12.5,317.5
68320,2017,12.5,317.5
68395,2017,12.5,317.5
68398,2017,12.5,317.5
68399,2017,12.5,317.5
68591,2017,12.5,317.5
68674,2017,12.5,317.5
68724,2017,12.5,317.5
68785,2017,12.5,317.5
68821,2017,12.5,317.5
68931,2017,12.5,317.5
69403,2017,12.5,317.5
69510,2017,12.5,317.5
696,2017,12.5,317.5
69668,2017,12.5,317.5
69757,2017,12.5,317.5
6977,2017,12.5,317.5
6990,2017,12.5,317.5
69940,2017,12.5,317.5
69953,2017,12.5,317.5
6997,2017,12.5,317.5
70142,2017,12.5,317.5
70274,2017,12.5,317.5
70275,2017,12.5,317.5
70614,2017,12.5,317.5
7063,2017,12.5,317.5
70640,2017,12.5,317.5
7076,2017,12.5,317.5
70795,2017,12.5,317.5
7093,2017,12.5,317.5
71034,2017,12.5,317.5
71038,2017,12.5,317.5
71069,2017,12.5,317.5
71083,2017,12.5,317.5
7125,2017,12.5,317.5
71419,2017,12.5,317.5
71421,2017,12.5,317.5
71424,2017,12.5,317.5
71426,2017,12.5,317.5
7147,2017,12.5,317.5
71536,2017,12.5,317.5
71575,2017,12.5,317.5
71581,2017,12.5,317.5
71606,2017,12.5,317.5
71637,2017,12.5,317.5
71799,2017,12.5,317.5
71927,2017,12.5,317.5
72150,2017,12.5,317.5
72207,2017,12.5,317.5
72208,2017,12.5,317.5
72360,2017,12.5,317.5
72409,2017,12.5,317.5
72506,2017,12.5,317.5
72527,2017,12.5,317.5
7257,2017,12.5,317.5
726,2017,12.5,317.5
7262,2017,12.5,317.5
72794,2017,12.5,317.5
72822,2017,12.5,317.5
7291,2017,12.5,317.5
7295,2017,12.5,317.5
73085,2017,12.5,317.5
732,2017,12.5,317.5
7324,2017,12.5,317.5
7332,2017,12.5,317.5
73832,2017,12.5,317.5
74045,2017,12.5,317.5
7430,2017,12.5,317.5
74304,2017,12.5,317.5
74305,2017,12.5,317.5
74337,2017,12.5,317.5
7451,2017,12.5,317.5
7478,2017,12.5,317.5
7485,2017,12.5,317.5
7497,2017,12.5,317.5
75022,2017,12.5,317.5
7544,2017,12.5,317.5
75475,2017,12.5,317.5
75537,2017,12.5,317.5
7556,2017,12.5,317.5
7557,2017,12.5,317.5
75731,2017,12.5,317.5
7574,2017,12.5,317.5
75766,2017,12.5,317.5
76029,2017,12.5,317.5
76180,2017,12.5,317.5
7630,2017,12.5,317.5
76307,2017,12.5,317.5
76355,2017,12.5,317.5
7640,2017,12.5,317.5
76444,2017,12.5,317.5
76445,2017,12.5,317.5
76496,2017,12.5,317.5
76497,2017,12.5,317.5
76695,2017,12.5,317.5
76873,2017,12.5,317.5
7729,2017,12.5,317.5
77536,2017,12.5,317.5
77974,2017,12.5,317.5
77975,2017,12.5,317.5
78158,2017,12.5,317.5
7823,2017,12.5,317.5
78231,2017,12.5,317.5
78273,2017,12.5,317.5
7847,2017,12.5,317.5
78601,2017,12.5,317.5
78670,2017,12.5,317.5
78671,2017,12.5,317.5
78672,2017,12.5,317.5
78674,2017,12.5,317.5
78761,2017,12.5,317.5
78762,2017,12.5,317.5
78763,2017,12.5,317.5
78764,2017,12.5,317.5
7898,2017,12.5,317.5
79086,2017,12.5,317.5
7911,2017,12.5,317.5
79215,2017,12.5,317.5
79259,2017,12.5,317.5
79379,2017,12.5,317.5
7960,2017,12.5,317.5
79828,2017,12.5,317.5
79908,2017,12.5,317.5
8000,2017,12.5,317.5
80106,2017,12.5,317.5
80145,2017,12.5,317.5
8018,2017,12.5,317.5
8021,2017,12.5,317.5
80318,2017,12.5,317.5
8033,2017,12.5,317.5
8050,2017,12.5,317.5
80567,2017,12.5,317.5
80590,2017,12.5,317.5
8064,2017,12.5,317.5
8065,2017,12.5,317.5
80673,2017,12.5,317.5
80807,2017,12.5,317.5
80813,2017,12.5,317.5
80814,2017,12.5,317.5
80869,2017,12.5,317.5
80870,2017,12.5,317.5
80930,2017,12.5,317.5
80982,2017,12.5,317.5
81031,2017,12.5,317.5
81051,2017,12.5,317.5
81078,2017,12.5,317.5
81089,2017,12.5,317.5
81090,2017,12.5,317.5
81101,2017,12.5,317.5
81142,2017,12.5,317.5
81143,2017,12.5,317.5
8127,2017,12.5,317.5
81350,2017,12.5,317.5
81408,2017,12.5,317.5
8141,2017,12.5,317.5
8142,2017,12.5,317.5
81467,2017,12.5,317.5
81468,2017,12.5,317.5
81469,2017,12.5,317.5
81505,2017,12.5,317.5
81736,2017,12.5,317.5
81809,2017,12.5,317.5
81865,2017,12.5,317.5
81869,2017,12.5,317.5
81948,2017,12.5,317.5
81996,2017,12.5,317.5
8219,2017,12.5,317.5
8221,2017,12.5,317.5
82238,2017,12.5,317.5
82314,2017,12.5,317.5
82315,2017,12.5,317.5
82316,2017,12.5,317.5
82317,2017,12.5,317.5
82378,2017,12.5,317.5
82401,2017,12.5,317.5
82420,2017,12.5,317.5
82421,2017,12.5,317.5
82422,2017,12.5,317.5
8243,2017,12.5,317.5
82504,2017,12.5,317.5
82508,2017,12.5,317.5
82512,2017,12.5,317.5
82554,2017,12.5,317.5
8259,2017,12.5,317.5
82597,2017,12.5,317.5
82598,2017,12.5,317.5
82785,2017,12.5,317.5
82849,2017,12.5,317.5
82999,2017,12.5,317.5
83068,2017,12.5,317.5
83174,2017,12.5,317.5
83189,2017,12.5,317.5
83234,2017,12.5,317.5
83235,2017,12.5,317.5
83532,2017,12.5,317.5
83698,2017,12.5,317.5
83853,2017,12.5,317.5
83854,2017,12.5,317.5
83855,2017,12.5,317.5
83857,2017,12.5,317.5
83858,2017,12.5,317.5
83859,2017,12.5,317.5
83900,2017,12.5,317.5
83901,2017,12.5,317.5
83906,2017,12.5,317.5
83907,2017,12.5,317.5
83908,2017,12.5,317.5
83911,2017,12.5,317.5
83945,2017,12.5,317.5
83959,2017,12.5,317.5
83960,2017,12.5,317.5
83961,2017,12.5,317.5
83963,2017,12.5,317.5
83964,2017,12.5,317.5
84149,2017,12.5,317.5
84159,2017,12.5,317.5
84160,2017,12.5,317.5
84315,2017,12.5,317.5
8436,2017,12.5,317.5
84459,2017,12.5,317.5
8460,2017,12.5,317.5
84606,2017,12.5,317.5
84607,2017,12.5,317.5
84630,2017,12.5,317.5
84771,2017,12.5,317.5
8480,2017,12.5,317.5
84953,2017,12.5,317.5
85188,2017,12.5,317.5
8519,2017,12.5,317.5
85299,2017,12.5,317.5
85300,2017,12.5,317.5
85301,2017,12.5,317.5
85303,2017,12.5,317.5
85321,2017,12.5,317.5
85322,2017,12.5,317.5
8534,2017,12.5,317.5
85358,2017,12.5,317.5
85462,2017,12.5,317.5
856,2017,12.5,317.5
85608,2017,12.5,317.5
85729,2017,12.5,317.5
85835,2017,12.5,317.5
85838,2017,12.5,317.5
85840,2017,12.5,317.5
8585,2017,12.5,317.5
86027,2017,12.5,317.5
86104,2017,12.5,317.5
86209,2017,12.5,317.5
86393,2017,12.5,317.5
8686,2017,12.5,317.5
8692,2017,12.5,317.5
8699,2017,12.5,317.5
8715,2017,12.5,317.5
8745,2017,12.5,317.5
8808,2017,12.5,317.5
884,2017,12.5,317.5
8874,2017,12.5,317.5
890,2017,12.5,317.5
8906,2017,12.5,317.5
8909,2017,12.5,317.5
8910,2017,12.5,317.5
8923,2017,12.5,317.5
8927,2017,12.5,317.5
8944,2017,12.5,317.5
8981,2017,12.5,317.5
9036,2017,12.5,317.5
9086,2017,12.5,317.5
9104,2017,12.5,317.5
913,2017,12.5,317.5
9151,2017,12.5,317.5
917,2017,12.5,317.5
9185,2017,12.5,317.5
9220,2017,12.5,317.5
9246,2017,12.5,317.5
9249,2017,12.5,317.5
9274,2017,12.5,317.5
9280,2017,12.5,317.5
9282,2017,12.5,317.5
9298,2017,12.5,317.5
9309,2017,12.5,317.5
9311,2017,12.5,317.5
9320,2017,12.5,317.5
9325,2017,12.5,317.5
9344,2017,12.5,317.5
9350,2017,12.5,317.5
9402,2017,12.5,317.5
9451,2017,12.5,317.5
9453,2017,12.5,317.5
9454,2017,12.5,317.5
946,2017,12.5,317.5
9484,2017,12.5,317.5
9534,2017,12.5,317.5
9574,2017,12.5,317.5
9617,2017,12.5,317.5
9624,2017,12.5,317.5
9627,2017,12.5,317.5
9646,2017,12.5,317.5
9689,2017,12.5,317.5
9707,2017,12.5,317.5
9724,2017,12.5,317.5
9746,2017,12.5,317.5
9761,2017,12.5,317.5
9766,2017,12.5,317.5
9769,2017,12.5,317.5
9804,2017,12.5,317.5
9873,2017,12.5,317.5
9875,2017,12.5,317.5
9876,2017,12.5,317.5
9904,2017,12.5,317.5
9910,2017,12.5,317.5
9927,2017,12.5,317.5
9929,2017,12.5,317.5
9945,2017,12.5,317.5
9950,2017,12.5,317.5
9994,2017,12.5,317.5
9997,2017,12.5,317.5
10006,2018,12.5,317.5
10062,2018,12.5,317.5
10063,2018,12.5,317.5
10069,2018,12.5,317.5
10070,2018,12.5,317.5
10071,2018,12.5,317.5
10083,2018,12.5,317.5
1012,2018,12.5,317.5
10140,2018,12.5,317.5
10163,2018,12.5,317.5
10214,2018,12.5,317.5
10238,2018,12.5,317.5
10250,2018,12.5,317.5
1030,2018,12.5,317.5
10401,2018,12.5,317.5
1044,2018,12.5,317.5
10468,2018,12.5,317.5
10475,2018,12.5,317.5
10491,2018,12.5,317.5
10496,2018,12.5,317.5
10523,2018,12.5,317.5
10539,2018,12.5,317.5
10599,2018,12.5,317.5
10621,2018,12.5,317.5
10642,2018,12.5,317.5
10654,2018,12.5,317.5
10751,2018,12.5,317.5
10754,2018,12.5,317.5
10767,2018,12.5,317.5
10836,2018,12.5,317.5
10894,2018,12.5,317.5
10924,2018,12.5,317.5
10927,2018,12.5,317.5
10944,2018,12.5,317.5
1095,2018,12.5,317.5
10979,2018,12.5,317.5
11,2018,12.5,317.5
11034,2018,12.5,317.5
11043,2018,12.5,317.5
11044,2018,12.5,317.5
11061,2018,12.5,317.5
11075,2018,12.5,317.5
11115,2018,12.5,317.5
11159,2018,12.5,317.5
11165,2018,12.5,317.5
11175,2018,12.5,317.5
11233,2018,12.5,317.5
1125,2018,12.5,317.5
11258,2018,12.5,317.5
11330,2018,12.5,317.5
1134,2018,12.5,317.5
11358,2018,12.5,317.5
11411,2018,12.5,317.5
11456,2018,12.5,317.5
11469,2018,12.5,317.5
11574,2018,12.5,317.5
11578,2018,12.5,317.5
11588,2018,12.5,317.5
1159,2018,12.5,317.5
11655,2018,12.5,317.5
11663,2018,12.5,317.5
11665,2018,12.5,317.5
11699,2018,12.5,317.5
11728,2018,12.5,317.5
11750,2018,12.5,317.5
1178,2018,12.5,317.5
11784,2018,12.5,317.5
11851,2018,12.5,317.5
11861,2018,12.5,317.5
11884,2018,12.5,317.5
11907,2018,12.5,317.5
11912,2018,12.5,317.5
11974,2018,12.5,317.5
12033,2018,12.5,317.5
12055,2018,12.5,317.5
12066,2018,12.5,317.5
1213,2018,12.5,317.5
12137,2018,12.5,317.5
12156,2018,12.5,317.5
12158,2018,12.5,317.5
12190,2018,12.5,317.5
12223,2018,12.5,317.5
12228,2018,12.5,317.5
12238,2018,12.5,317.5
12250,2018,12.5,317.5
12258,2018,12.5,317.5
12260,2018,12.5,317.5
12276,2018,12.5,317.5
12321,2018,12.5,317.5
12347,2018,12.5,317.5
12352,2018,12.5,317.5
12386,2018,12.5,317.5
12451,2018,12.5,317.5
12455,2018,12.5,317.5
12471,2018,12.5,317.5
12472,2018,12.5,317.5
12475,2018,12.5,317.5
12491,2018,12.5,317.5
12495,2018,12.5,317.5
12501,2018,12.5,317.5
12503,2018,12.5,317.5
1253,2018,12.5,317.5
1256,2018,12.5,317.5
12572,2018,12.5,317.5
12585,2018,12.5,317.5
12599,2018,12.5,317.5
12618,2018,12.5,317.5
12627,2018,12.5,317.5
12637,2018,12.5,317.5
12682,2018,12.5,317.5
12684,2018,12.5,317.5
12695,2018,12.5,317.5
12719,2018,12.5,317.5
12729,2018,12.5,317.5
12760,2018,12.5,317.5
12819,2018,12.5,317.5
12822,2018,12.5,317.5
12870,2018,12.5,317.5
12885,2018,12.5,317.5
12931,2018,12.5,317.5
12942,2018,12.5,317.5
12949,2018,12.5,317.5
13002,2018,12.5,317.5
13049,2018,12.5,317.5
13050,2018,12.5,317.5
13108,2018,12.5,317.5
13160,2018,12.5,317.5
13178,2018,12.5,317.5
13180,2018,12.5,317.5
13208,2018,12.5,317.5
13262,2018,12.5,317.5
13267,2018,12.5,317.5
13304,2018,12.5,317.5
13310,2018,12.5,317.5
1339,2018,12.5,317.5
13403,2018,12.5,317.5
13404,2018,12.5,317.5
13428,2018,12.5,317.5
13431,2018,12.5,317.5
13438,2018,12.5,317.5
13456,2018,12.5,317.5
13459,2018,12.5,317.5
13505,2018,12.5,317.5
13508,2018,12.5,317.5
1352,2018,12.5,317.5
13595,2018,12.5,317.5
13645,2018,12.5,317.5
13674,2018,12.5,317.5
1370,2018,12.5,317.5
13721,2018,12.5,317.5
13729,2018,12.5,317.5
13742,2018,12.5,317.5
13839,2018,12.5,317.5
13845,2018,12.5,317.5
13880,2018,12.5,317.5
13882,2018,12.5,317.5
1389,2018,12.5,317.5
13907,2018,12.5,317.5
13974,2018,12.5,317.5
13981,2018,12.5,317.5
1403,2018,12.5,317.5
14047,2018,12.5,317.5
14087,2018,12.5,317.5
14095,2018,12.5,317.5
14105,2018,12.5,317.5
14135,2018,12.5,317.5
14174,2018,12.5,317.5
14195,2018,12.5,317.5
14203,2018,12.5,317.5
14211,2018,12.5,317.5
14270,2018,12.5,317.5
14315,2018,12.5,317.5
1433,2018,12.5,317.5
14385,2018,12.5,317.5
14429,2018,12.5,317.5
14457,2018,12.5,317.5
14479,2018,12.5,317.5
14485,2018,12.5,317.5
14518,2018,12.5,317.5
14553,2018,12.5,317.5
14601,2018,12.5,317.5
14660,2018,12.5,317.5
14707,2018,12.5,317.5
14708,2018,12.5,317.5
14741,2018,12.5,317.5
14779,2018,12.5,317.5
14786,2018,12.5,317.5
14801,2018,12.5,317.5
1484,2018,12.5,317.5
14860,2018,12.5,317.5
14888,2018,12.5,317.5
1489,2018,12.5,317.5
14891,2018,12.5,317.5
14920,2018,12.5,317.5
14932,2018,12.5,317.5
1495,2018,12.5,317.5
14993,2018,12.5,317.5
15009,2018,12.5,317.5
15025,2018,12.5,317.5
15070,2018,12.5,317.5
15116,2018,12.5,317.5
15153,2018,12.5,317.5
15197,2018,12.5,317.5
15216,2018,12.5,317.5
15223,2018,12.5,317.5
15225,2018,12.5,317.5
15227,2018,12.5,317.5
15246,2018,12.5,317.5
15271,2018,12.5,317.5
15281,2018,12.5,317.5
15284,2018,12.5,317.5
1529,2018,12.5,317.5
15303,2018,12.5,317.5
15357,2018,12.5,317.5
15364,2018,12.5,317.5
15389,2018,12.5,317.5
15405,2018,12.5,317.5
1542,2018,12.5,317.5
15421,2018,12.5,317.5
15442,2018,12.5,317.5
15451,2018,12.5,317.5
15462,2018,12.5,317.5
15464,2018,12.5,317.5
15466,2018,12.5,317.5
15529,2018,12.5,317.5
15540,2018,12.5,317.5
15562,2018,12.5,317.5
15571,2018,12.5,317.5
15594,2018,12.5,317.5
15609,2018,12.5,317.5
15613,2018,12.5,317.5
15631,2018,12.5,317.5
15646,2018,12.5,317.5
15658,2018,12.5,317.5
15685,2018,12.5,317.5
157,2018,12.5,317.5
15702,2018,12.5,317.5
15750,2018,12.5,317.5
15777,2018,12.5,317.5
15899,2018,12.5,317.5
15919,2018,12.5,317.5
15955,2018,12.5,317.5
15966,2018,12.5,317.5
15993,2018,12.5,317.5
16006,2018,12.5,317.5
16009,2018,12.5,317.5
16012,2018,12.5,317.5
16048,2018,12.5,317.5
16049,2018,12.5,317.5
1606,2018,12.5,317.5
16063,2018,12.5,317.5
1610,2018,12.5,317.5
16101,2018,12.5,317.5
16141,2018,12.5,317.5
16156,2018,12.5,317.5
16171,2018,12.5,317.5
16181,2018,12.5,317.5
16274,2018,12.5,317.5
16289,2018,12.5,317.5
16343,2018,12.5,317.5
16346,2018,12.5,317.5
16387,2018,12.5,317.5
16411,2018,12.5,317.5
16412,2018,12.5,317.5
16432,2018,12.5,317.5
16445,2018,12.5,317.5
16450,2018,12.5,317.5
16464,2018,12.5,317.5
16466,2018,12.5,317.5
1649,2018,12.5,317.5
16515,2018,12.5,317.5
16555,2018,12.5,317.5
16617,2018,12.5,317.5
16620,2018,12.5,317.5
16634,2018,12.5,317.5
16651,2018,12.5,317.5
1667,2018,12.5,317.5
16672,2018,12.5,317.5
16675,2018,12.5,317.5
16677,2018,12.5,317.5
16709,2018,12.5,317.5
16715,2018,12.5,317.5
16774,2018,12.5,317.5
16791,2018,12.5,317.5
16820,2018,12.5,317.5
16831,2018,12.5,317.5
16837,2018,12.5,317.5
16924,2018,12.5,317.5
1693,2018,12.5,317.5
16982,2018,12.5,317.5
16993,2018,12.5,317.5
16998,2018,12.5,317.5
17000,2018,12.5,317.5
17045,2018,12.5,317.5
17052,2018,12.5,317.5
17057,2018,12.5,317.5
17088,2018,12.5,317.5
17183,2018,12.5,317.5
17190,2018,12.5,317.5
17206,2018,12.5,317.5
17244,2018,12.5,317.5
17256,2018,12.5,317.5
17260,2018,12.5,317.5
17292,2018,12.5,317.5
17297,2018,12.5,317.5
17301,2018,12.5,317.5
17305,2018,12.5,317.5
17312,2018,12.5,317.5
17319,2018,12.5,317.5
17330,2018,12.5,317.5
17380,2018,12.5,317.5
17405,2018,12.5,317.5
17457,2018,12.5,317.5
17490,2018,12.5,317.5
17493,2018,12.5,317.5
17517,2018,12.5,317.5
17534,2018,12.5,317.5
17555,2018,12.5,317.5
17561,2018,12.5,317.5
17633,2018,12.5,317.5
17686,2018,12.5,317.5
17693,2018,12.5,317.5
17703,2018,12.5,317.5
17718,2018,12.5,317.5
17734,2018,12.5,317.5
17737,2018,12.5,317.5
17741,2018,12.5,317.5
17753,2018,12.5,317.5
1779,2018,12.5,317.5
17807,2018,12.5,317.5
17839,2018,12.5,317.5
17896,2018,12.5,317.5
17914,2018,12.5,317.5
17955,2018,12.5,317.5
17990,2018,12.5,317.5
17992,2018,12.5,317.5
18004,2018,12.5,317.5
18071,2018,12.5,317.5
18097,2018,12.5,317.5
1815,2018,12.5,317.5
18199,2018,12.5,317.5
18222,2018,12.5,317.5
1823,2018,12.5,317.5
18264,2018,12.5,317.5
18267,2018,12.5,317.5
18281,2018,12.5,317.5
18290,2018,12.5,317.5
1831,2018,12.5,317.5
18337,2018,12.5,317.5
1834,2018,12.5,317.5
18380,2018,12.5,317.5
18383,2018,12.5,317.5
18405,2018,12.5,317.5
18426,2018,12.5,317.5
18436,2018,12.5,317.5
18451,2018,12.5,317.5
18488,2018,12.5,317.5
18516,2018,12.5,317.5
18531,2018,12.5,317.5
18541,2018,12.5,317.5
18593,2018,12.5,317.5
18633,2018,12.5,317.5
18635,2018,12.5,317.5
18656,2018,12.5,317.5
18675,2018,12.5,317.5
18686,2018,12.5,317.5
18737,2018,12.5,317.5
18751,2018,12.5,317.5
18839,2018,12.5,317.5
18842,2018,12.5,317.5
18857,2018,12.5,317.5
18890,2018,12.5,317.5
18953,2018,12.5,317.5
19010,2018,12.5,317.5
19051,2018,12.5,317.5
19091,2018,12.5,317.5
191,2018,12.5,317.5
19103,2018,12.5,317.5
19124,2018,12.5,317.5
19136,2018,12.5,317.5
19152,2018,12.5,317.5
19161,2018,12.5,317.5
19174,2018,12.5,317.5
19238,2018,12.5,317.5
19283,2018,12.5,317.5
19300,2018,12.5,317.5
19316,2018,12.5,317.5
19331,2018,12.5,317.5
19345,2018,12.5,317.5
19367,2018,12.5,317.5
19373,2018,12.5,317.5
194,2018,12.5,317.5
1943,2018,12.5,317.5
19451,2018,12.5,317.5
19467,2018,12.5,317.5
19512,2018,12.5,317.5
19547,2018,12.5,317.5
1955,2018,12.5,317.5
19557,2018,12.5,317.5
19582,2018,12.5,317.5
19594,2018,12.5,317.5
19598,2018,12.5,317.5
19630,2018,12.5,317.5
19653,2018,12.5,317.5
19686,2018,12.5,317.5
19693,2018,12.5,317.5
19727,2018,12.5,317.5
19739,2018,12.5,317.5
19740,2018,12.5,317.5
19783,2018,12.5,317.5
19791,2018,12.5,317.5
19808,2018,12.5,317.5
19820,2018,12.5,317.5
19886,2018,12.5,317.5
19887,2018,12.5,317.5
19893,2018,12.5,317.5
19915,2018,12.5,317.5
19960,2018,12.5,317.5
2000,2018,12.5,317.5
20005,2018,12.5,317.5
20007,2018,12.5,317.5
20016,2018,12.5,317.5
2006,2018,12.5,317.5
20083,2018,12.5,317.5
20106,2018,12.5,317.5
20117,2018,12.5,317.5
20119,2018,12.5,317.5
20165,2018,12.5,317.5
20191,2018,12.5,317.5
20304,2018,12.5,317.5
20328,2018,12.5,317.5
20336,2018,12.5,317.5
20355,2018,12.5,317.5
20360,2018,12.5,317.5
20417,2018,12.5,317.5
20432,2018,12.5,317.5
20463,2018,12.5,317.5
20490,2018,12.5,317.5
20538,2018,12.5,317.5
20572,2018,12.5,317.5
20645,2018,12.5,317.5
20654,2018,12.5,317.5
20657,2018,12.5,317.5
20677,2018,12.5,317.5
2073,2018,12.5,317.5
20730,2018,12.5,317.5
20739,2018,12.5,317.5
20764,2018,12.5,317.5
20812,2018,12.5,317.5
20814,2018,12.5,317.5
20819,2018,12.5,317.5
20868,2018,12.5,317.5
20873,2018,12.5,317.5
20905,2018,12.5,317.5
20942,2018,12.5,317.5
20953,2018,12.5,317.5
20966,2018,12.5,317.5
20972,2018,12.5,317.5
20974,2018,12.5,317.5
20988,2018,12.5,317.5
21012,2018,12.5,317.5
21066,2018,12.5,317.5
2107,2018,12.5,317.5
21083,2018,12.5,317.5
21090,2018,12.5,317.5
21095,2018,12.5,317.5
21101,2018,12.5,317.5
21107,2018,12.5,317.5
21109,2018,12.5,317.5
21120,2018,12.5,317.5
21122,2018,12.5,317.5
21147,2018,12.5,317.5
2115,2018,12.5,317.5
21204,2018,12.5,317.5
21211,2018,12.5,317.5
21249,2018,12.5,317.5
21255,2018,12.5,317.5
21288,2018,12.5,317.5
213,2018,12.5,317.5
21300,2018,12.5,317.5
21346,2018,12.5,317.5
21367,2018,12.5,317.5
21396,2018,12.5,317.5
21421,2018,12.5,317.5
21464,2018,12.5,317.5
21465,2018,12.5,317.5
21490,2018,12.5,317.5
21512,2018,12.5,317.5
21538,2018,12.5,317.5
2154,2018,12.5,317.5
21569,2018,12.5,317.5
2162,2018,12.5,317.5
21674,2018,12.5,317.5
21686,2018,12.5,317.5
21818,2018,12.5,317.5
21850,2018,12.5,317.5
21908,2018,12.5,317.5
21944,2018,12.5,317.5
21949,2018,12.5,317.5
21955,2018,12.5,317.5
21967,2018,12.5,317.5
21971,2018,12.5,317.5
22064,2018,12.5,317.5
2207,2018,12.5,317.5
22111,2018,12.5,317.5
22158,2018,12.5,317.5
22209,2018,12.5,317.5
22210,2018,12.5,317.5
22212,2018,12.5,317.5
22213,2018,12.5,317.5
22222,2018,12.5,317.5
22226,2018,12.5,317.5
22236,2018,12.5,317.5
22239,2018,12.5,317.5
22254,2018,12.5,317.5
22275,2018,12.5,317.5
22311,2018,12.5,317.5
22388,2018,12.5,317.5
22400,2018,12.5,317.5
22469,2018,12.5,317.5
2252,2018,12.5,317.5
22548,2018,12.5,317.5
22590,2018,12.5,317.5
22611,2018,12.5,317.5
22647,2018,12.5,317.5
22649,2018,12.5,317.5
22716,2018,12.5,317.5
2273,2018,12.5,317.5
22767,2018,12.5,317.5
22789,2018,12.5,317.5
228,2018,12.5,317.5
2282,2018,12.5,317.5
22829,2018,12.5,317.5
22872,2018,12.5,317.5
22881,2018,12.5,317.5
22915,2018,12.5,317.5
22936,2018,12.5,317.5
22954,2018,12.5,317.5
22969,2018,12.5,317.5
22996,2018,12.5,317.5
23006,2018,12.5,317.5
23100,2018,12.5,317.5
23108,2018,12.5,317.5
2313,2018,12.5,317.5
23148,2018,12.5,317.5
23152,2018,12.5,317.5
23185,2018,12.5,317.5
23189,2018,12.5,317.5
23226,2018,12.5,317.5
2326,2018,12.5,317.5
23277,2018,12.5,317.5
23301,2018,12.5,317.5
23308,2018,12.5,317.5
23335,2018,12.5,317.5
23339,2018,12.5,317.5
23376,2018,12.5,317.5
23466,2018,12.5,317.5
23525,2018,12.5,317.5
23527,2018,12.5,317.5
23558,2018,12.5,317.5
23567,2018,12.5,317.5
23584,2018,12.5,317.5
2360,2018,12.5,317.5
23621,2018,12.5,317.5
23648,2018,12.5,317.5
23651,2018,12.5,317.5
23652,2018,12.5,317.5
23704,2018,12.5,317.5
23746,2018,12.5,317.5
23765,2018,12.5,317.5
23767,2018,12.5,317.5
2377,2018,12.5,317.5
23811,2018,12.5,317.5
23814,2018,12.5,317.5
23853,2018,12.5,317.5
23868,2018,12.5,317.5
23892,2018,12.5,317.5
23918,2018,12.5,317.5
